CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
17215,MR.,JUAN,BELL,1951-04-13,S,M,juan24@learnsector.com,90000,4,High School,Professional,Y
17216,MRS.,KATHLEEN,RAMOS,1950-10-06,M,F,kathleen18@learnsector.com,90000,4,High School,Management,Y
17217,MRS.,RAQUEL,GILL,1950-04-06,M,F,raquel10@learnsector.com,100000,3,Partial College,Management,Y
17218,MR.,CRAIG,CARLSON,1950-03-20,M,M,craig17@learnsector.com,110000,4,High School,Management,Y
17219,MRS.,KELSEY,SHARMA,1949-10-25,M,F,kelsey9@learnsector.com,80000,5,High School,Management,Y
17220,MR.,GLENN,WANG,1949-02-03,M,M,glenn2@learnsector.com,90000,4,High School,Management,N
17221,MR.,RICKY,NAVARRO,1949-02-10,M,M,ricky10@learnsector.com,90000,4,High School,Management,N
17222,MRS.,CAROLYN,SERRANO,1948-06-25,M,F,carolyn37@learnsector.com,70000,5,Partial High School,Skilled Manual,Y
17223,MR.,FRANCIS,TORRES,1948-10-09,M,M,francis9@learnsector.com,80000,5,High School,Management,Y
17224,MRS.,MANDY,LI,1948-10-20,M,F,mandy4@learnsector.com,90000,4,Partial High School,Skilled Manual,Y
17225,MR.,LAWRENCE,DOMINGUEZ,1948-01-06,M,M,lawrence11@learnsector.com,160000,5,Partial High School,Professional,Y
17226,MR.,GILBERT,MCDONALD,1947-05-08,M,M,gilbert3@learnsector.com,130000,5,Partial High School,Professional,Y
17227,MS.,ERIKA,GUTIERREZ,1975-02-15,M,F,erika8@learnsector.com,60000,0,Bachelors,Professional,Y
17228,MS.,KRYSTAL,ZIMMERMAN,1975-11-21,S,F,krystal10@learnsector.com,60000,0,Bachelors,Professional,N
17229,MS.,MARIA,WATSON,1976-04-19,S,F,maria19@learnsector.com,70000,0,Bachelors,Professional,N
17230,MR.,LANCE,SUAREZ,1975-12-13,M,M,lance19@learnsector.com,80000,0,Bachelors,Professional,Y
17231,MS.,TINA,GARCIA,1974-01-07,S,F,tina16@learnsector.com,70000,0,Bachelors,Professional,N
17232,MR.,WALTER,JIMENEZ,1975-05-06,M,M,walter18@learnsector.com,90000,0,Bachelors,Professional,Y
17233,MS.,MICHELE,RAMAN,1975-11-25,M,F,michele26@learnsector.com,90000,0,Bachelors,Professional,Y
17234,MS.,ANNA,JENKINS,1974-05-03,S,F,anna31@learnsector.com,70000,0,Bachelors,Professional,Y
17235,MR.,JOSHUA,JACKSON,1974-10-13,S,M,joshua13@learnsector.com,70000,0,Bachelors,Professional,N
17236,MR.,HAROLD,CHANDRA,1974-10-24,S,M,harold0@learnsector.com,70000,0,Partial High School,Professional,N
17237,MS.,BRIDGET,SHEN,1974-10-13,S,F,bridget3@learnsector.com,80000,0,Bachelors,Professional,N
17238,MR.,JORDAN,PATTERSON,1974-05-22,S,M,jordan7@learnsector.com,80000,0,Bachelors,Professional,Y
17239,MS.,DESIREE,ROMERO,1973-08-23,M,F,desiree5@learnsector.com,100000,0,High School,Management,N
17240,MR.,DUSTIN,LUO,1973-07-15,M,M,dustin5@learnsector.com,110000,0,Partial College,Management,N
17241,MR.,OMAR,CHANDER,1973-07-23,M,M,omar36@learnsector.com,110000,0,Partial College,Management,Y
17242,MR.,DALE,CHANDE,1973-04-28,M,M,dale12@learnsector.com,110000,0,Partial College,Management,Y
17243,MS.,MIRANDA,FLORES,1972-08-04,M,F,miranda12@learnsector.com,100000,0,High School,Management,Y
17244,MS.,KELLIE,DOMINGUEZ,1972-02-25,M,F,kellie11@learnsector.com,100000,0,High School,Management,Y
17245,MS.,REGINA,MEHTA,1971-11-04,M,F,regina13@learnsector.com,80000,0,Bachelors,Professional,Y
17246,MR.,MICAH,WU,1971-09-01,S,M,micah17@learnsector.com,90000,0,Bachelors,Professional,Y
17247,MR.,MICHAEL,MOORE,1971-10-21,M,M,michael40@learnsector.com,90000,0,Bachelors,Professional,Y
17248,MS.,ALICIA,BECK,1972-03-03,M,F,alicia16@learnsector.com,120000,0,Partial High School,Professional,Y
17249,MR.,CARL,GOEL,1972-09-11,M,M,carl18@learnsector.com,120000,0,Partial High School,Professional,Y
17250,MS.,ALICIA,SHE,1972-03-13,M,F,alicia0@learnsector.com,150000,0,Partial High School,Professional,Y
17251,MS.,TONYA,NARA,1971-04-13,M,F,tonya16@learnsector.com,100000,0,High School,Management,Y
17252,MS.,COLLEEN,ZHU,1971-11-14,M,F,colleen14@learnsector.com,100000,0,High School,Management,Y
17253,MR.,ROY,SURI,1971-02-04,M,M,roy0@learnsector.com,100000,0,High School,Management,Y
17254,MS.,MARGARET,LIANG,1971-12-11,M,F,margaret23@learnsector.com,100000,0,High School,Management,N
17255,MS.,CARLY,NATH,1970-03-09,M,F,carly16@learnsector.com,100000,0,Partial High School,Professional,Y
17256,MR.,NOAH,FLORES,1970-04-13,M,M,noah9@learnsector.com,110000,0,High School,Management,Y
17257,MR.,DARREN,RANA,1970-05-24,M,M,darren14@learnsector.com,130000,5,High School,Management,N
17258,MR.,FERNANDO,GREEN,1971-11-08,M,M,fernando30@learnsector.com,110000,0,Partial High School,Professional,Y
17259,MS.,TRISHA,WANG,1971-05-05,M,F,trisha19@learnsector.com,110000,0,Partial High School,Management,Y
17260,MR.,SEAN,KING,1964-06-12,M,M,sean50@learnsector.com,90000,5,Partial College,Professional,Y
17261,MR.,KYLE,SHAN,1960-08-18,M,M,kyle27@learnsector.com,60000,1,Partial College,Skilled Manual,Y
17262,MRS.,KRISTY,MARTIN,1960-10-25,M,F,kristy0@learnsector.com,60000,1,Partial College,Skilled Manual,Y
17263,MRS.,JULIA,FLORES,1959-12-08,M,F,julia78@learnsector.com,60000,1,Partial College,Skilled Manual,Y
17264,MR.,IAN,SMITH,1959-03-23,S,M,ian1@learnsector.com,70000,1,Graduate Degree,Professional,Y
17265,MRS.,GRACE,FLORES,1959-10-01,M,F,grace60@learnsector.com,70000,5,Graduate Degree,Professional,Y
17266,MR.,ELIJAH,HALL,1959-03-07,M,M,elijah48@learnsector.com,70000,5,Graduate Degree,Professional,Y
17267,MRS.,ABIGAIL,STEWART,1958-04-21,M,F,abigail2@learnsector.com,80000,1,Partial College,Skilled Manual,Y
17268,MRS.,ALYSSA,HUGHES,1958-02-10,M,F,alyssa57@learnsector.com,80000,1,Partial College,Skilled Manual,Y
17269,MR.,KEVIN,RUSSELL,1958-11-14,S,M,kevin22@learnsector.com,60000,3,Bachelors,Professional,N
17270,MR.,JACK,PARKER,1958-02-04,S,M,jack34@learnsector.com,60000,3,Bachelors,Professional,N
17271,MRS.,SARAH,GRIFFIN,1958-04-26,M,F,sarah45@learnsector.com,60000,1,Bachelors,Professional,Y
17272,MRS.,MARY,HERNANDEZ,1958-03-08,S,F,mary31@learnsector.com,60000,1,Bachelors,Professional,Y
17273,MR.,JONATHON,TORRES,1958-09-05,M,M,jonathon9@learnsector.com,70000,5,Graduate Degree,Professional,Y
17274,MR.,ARTURO,LU,1958-11-16,M,M,arturo12@learnsector.com,70000,5,Graduate Degree,Professional,Y
17275,MR.,IAN,SANDERS,1958-12-23,M,M,ian68@learnsector.com,80000,5,Graduate Degree,Professional,Y
17276,MR.,ELIJAH,JENKINS,1929-02-12,S,M,elijah10@learnsector.com,50000,1,Graduate Degree,Management,Y
17277,MRS.,NICHOLE,GOEL,1969-11-16,M,F,nichole19@learnsector.com,90000,1,Graduate Degree,Management,Y
17278,MRS.,ISABELLA,PRICE,1969-09-11,M,F,isabella11@learnsector.com,90000,2,Bachelors,Professional,Y
17279,MRS.,TANYA,ALVAREZ,1968-02-08,M,F,tanya0@learnsector.com,60000,2,Bachelors,Professional,Y
17280,MRS.,DEANNA,MEHTA,1968-12-11,M,F,deanna17@learnsector.com,60000,2,Bachelors,Professional,Y
17281,MR.,FRANCIS,VAZQUEZ,1968-07-03,S,M,francis12@learnsector.com,60000,2,Bachelors,Professional,N
17282,MRS.,ALYSSA,ALEXANDER,1970-03-08,M,F,alyssa64@learnsector.com,80000,4,Graduate Degree,Management,Y
17283,MR.,HENRY,MADAN,1968-06-24,S,M,henry8@learnsector.com,60000,2,Bachelors,Professional,N
17284,MR.,GERALD,MARTIN,1968-05-07,S,M,gerald8@learnsector.com,60000,2,Bachelors,Professional,Y
17285,MR.,CLAYTON,DENG,1968-02-08,M,M,clayton21@learnsector.com,60000,2,Bachelors,Professional,Y
17286,MR.,RANDALL,RUBIO,1967-02-14,M,M,randall23@learnsector.com,60000,2,Bachelors,Professional,Y
17287,MR.,BILLY,SUAREZ,1967-10-09,M,M,billy19@learnsector.com,70000,5,Bachelors,Professional,N
17288,MR.,DWAYNE,TORRES,1969-09-19,S,M,dwayne11@learnsector.com,120000,1,Graduate Degree,Management,N
17289,MRS.,MALLORY,DIAZ,1967-03-06,M,F,mallory10@learnsector.com,70000,5,Bachelors,Professional,Y
17290,MRS.,JENNY,BECKER,1967-05-15,S,F,jenny43@learnsector.com,80000,5,Graduate Degree,Management,Y
17291,MR.,JORGE,HUANG,1966-02-18,S,M,jorge7@learnsector.com,80000,5,Graduate Degree,Management,Y
17292,MRS.,KELLIE,GILL,1966-01-06,S,F,kellie12@learnsector.com,80000,5,Graduate Degree,Management,Y
17293,MS.,ALEXANDRA,ALLEN,1966-08-11,M,F,alexandra90@learnsector.com,90000,0,Bachelors,Professional,Y
17294,MS.,RUTH,ARUN,1966-04-19,M,F,ruth11@learnsector.com,90000,0,Bachelors,Professional,Y
17295,MR.,VICTOR,SANZ,1966-01-23,M,M,victor20@learnsector.com,90000,0,Bachelors,Professional,Y
17296,MRS.,JOANNA,JOHNSTON,1965-02-12,S,F,joanna4@learnsector.com,60000,3,Bachelors,Professional,N
17297,MR.,TOMMY,KUMAR,1968-04-27,S,M,tommy4@learnsector.com,70000,0,Bachelors,Professional,N
17298,MR.,LUCAS,PETERSON,1968-05-16,S,M,lucas77@learnsector.com,70000,0,Bachelors,Professional,N
17299,MS.,JACLYN,FERRIER,1965-03-08,S,F,jaclyn44@learnsector.com,70000,0,Bachelors,Professional,Y
17300,MR.,IVAN,SAI,1965-01-20,S,M,ivan4@learnsector.com,70000,0,Bachelors,Professional,N
17301,MR.,NICOLAS,RAJI,1964-02-04,S,M,nicolas19@learnsector.com,60000,0,Bachelors,Professional,Y
17302,MS.,RUTH,VANCE,1964-06-04,S,F,ruth8@learnsector.com,60000,0,Bachelors,Professional,Y
17303,MR.,TERRENCE,TANG,1964-10-18,M,M,terrence4@learnsector.com,60000,3,Bachelors,Professional,Y
17304,MRS.,HALEY,CAMPBELL,1963-11-19,S,F,haley46@learnsector.com,60000,3,Bachelors,Professional,Y
17305,MR.,NEIL,TORRES,1963-07-03,M,M,neil11@learnsector.com,60000,3,Bachelors,Professional,Y
17306,MR.,EDGAR,PRASAD,1963-01-13,S,M,edgar10@learnsector.com,60000,3,Bachelors,Professional,N
17307,MR.,WARREN,CHANDE,1967-10-11,M,M,warren4@learnsector.com,90000,3,Bachelors,Professional,Y
17308,MRS.,DEBORAH,KUMAR,1962-08-15,M,F,deborah12@learnsector.com,60000,1,Bachelors,Professional,Y
17309,MRS.,AMY,MA,1962-04-05,S,F,amy22@learnsector.com,60000,1,Bachelors,Professional,Y
17310,MR.,ALEJANDRO,WANG,1961-07-28,M,M,alejandro3@learnsector.com,60000,1,Partial College,Skilled Manual,Y
17311,MS.,KIMBERLY,REED,1966-03-11,S,F,kimberly21@learnsector.com,100000,0,Bachelors,Professional,N
17312,MS.,MAYRA,KOVAR,1966-03-28,S,F,mayra3@learnsector.com,110000,0,Graduate Degree,Management,N
17313,MS.,RAQUEL,ALONSO,1966-01-03,S,F,raquel5@learnsector.com,110000,0,Graduate Degree,Management,N
17314,MS.,LISA,GUO,1966-04-19,S,F,lisa21@learnsector.com,110000,0,Graduate Degree,Management,N
17315,MRS.,CAROLYN,MUNOZ,1960-12-20,M,F,carolyn28@learnsector.com,60000,1,Partial College,Skilled Manual,Y
17316,MR.,MARVIN,SERRANO,1960-11-14,M,M,marvin17@learnsector.com,60000,1,Partial College,Skilled Manual,Y
17317,MS.,STACEY,ZENG,1965-12-06,S,F,stacey23@learnsector.com,70000,0,Bachelors,Professional,N
17318,MRS.,TIFFANY,ZHANG,1965-12-18,M,F,tiffany0@learnsector.com,80000,5,Bachelors,Professional,Y
17319,MS.,BRIANNA,JOHNSON,1964-01-01,S,F,brianna1@learnsector.com,70000,0,Bachelors,Professional,N
17320,MR.,ALAN,ZHU,1964-09-24,S,M,alan17@learnsector.com,70000,0,Bachelors,Professional,N
17321,MS.,KATE,KUMAR,1964-03-13,M,F,kate6@learnsector.com,70000,0,Bachelors,Professional,N
17322,MR.,DEREK,BECK,1964-05-20,S,M,derek18@learnsector.com,70000,0,Bachelors,Professional,N
17323,MR.,RAFAEL,JAI,1959-02-24,M,M,rafael35@learnsector.com,100000,5,Bachelors,Professional,Y
17324,MRS.,TONYA,XU,1959-11-16,M,F,tonya5@learnsector.com,100000,4,Bachelors,Professional,Y
17325,MS.,PAIGE,HENDERSON,1963-11-26,M,F,paige5@learnsector.com,70000,0,Bachelors,Professional,N
17326,MS.,PAUL,SHAKESPEAR,1963-08-15,S,F,paul4@learnsector.com,70000,0,Bachelors,Professional,Y
17327,MS.,JAMIE,ZHOU,1963-06-27,S,F,jamie11@learnsector.com,70000,0,Bachelors,Professional,N
17328,MS.,MICHELLE,COX,1963-03-09,S,F,michelle11@learnsector.com,70000,0,Bachelors,Professional,N
17329,MRS.,JASMINE,WILSON,1962-10-26,M,F,jasmine6@learnsector.com,60000,1,Partial College,Skilled Manual,Y
17330,,LATOYA,BECKER,1962-08-15,M,,latoya19@learnsector.com,70000,5,Bachelors,Professional,Y
17331,,KEITH,STONE,1962-06-01,M,,keith4@learnsector.com,70000,5,Partial College,Skilled Manual,N
17332,MR.,JONATHAN,GREEN,1958-02-04,S,M,jonathan42@learnsector.com,90000,2,Bachelors,Professional,Y
17333,,MISTY,CHANDER,1957-04-17,S,,misty17@learnsector.com,70000,1,Partial College,Skilled Manual,Y
17334,MR.,LUIS,LOPEZ,1957-07-15,M,M,luis52@learnsector.com,70000,1,Partial College,Skilled Manual,N
17335,MR.,MIGUEL,GONZALES,1976-05-26,M,M,miguel63@learnsector.com,30000,0,High School,Skilled Manual,Y
17336,MR.,CHASE,SANCHEZ,1976-02-05,S,M,chase18@learnsector.com,30000,0,High School,Skilled Manual,N
17337,MR.,MARCUS,DAVIS,1975-08-19,S,M,marcus5@learnsector.com,40000,0,High School,Skilled Manual,Y
17338,MS.,JORDYN,LONG,1976-02-17,M,F,jordyn9@learnsector.com,40000,0,High School,Skilled Manual,Y
17339,MR.,IAN,HAYES,1976-09-11,S,M,ian63@learnsector.com,40000,0,High School,Skilled Manual,N
17340,MS.,JOY,HERNANDEZ,1980-03-02,S,F,joy4@learnsector.com,30000,0,High School,Skilled Manual,Y
17341,MR.,ANDY,ALONSO,1980-11-15,S,M,andy12@learnsector.com,30000,0,High School,Skilled Manual,N
17342,MR.,WILLIAM,JONES,1978-05-27,S,M,william19@learnsector.com,30000,0,Partial High School,Clerical,N
17343,MR.,TRISTAN,PRICE,1978-10-14,S,M,tristan0@learnsector.com,30000,0,Partial High School,Clerical,N
17344,MR.,TIMOTHY,KELLY,1978-11-24,S,M,timothy4@learnsector.com,40000,0,High School,Skilled Manual,Y
17345,MR.,JEREMIAH,MARTIN,1978-08-19,M,M,jeremiah6@learnsector.com,40000,0,High School,Skilled Manual,Y
17346,MR.,EDGAR,LOPEZ,1938-07-02,M,M,edgar17@learnsector.com,30000,2,Partial College,Clerical,N
17347,MS.,SARA,STEWART,1977-08-11,S,F,sara28@learnsector.com,30000,0,Partial High School,Clerical,N
17348,MS.,ARIANA,COOPER,1977-10-23,S,F,ariana16@learnsector.com,30000,0,Partial High School,Clerical,N
17349,MS.,CASSIE,KENNEDY,1979-11-26,M,F,cassie6@learnsector.com,40000,0,High School,Skilled Manual,Y
17350,MRS.,EBONY,DOMINGUEZ,1939-03-14,S,F,ebony34@learnsector.com,40000,2,Bachelors,Management,Y
17351,MR.,TERRENCE,SHARMA,1941-08-19,M,M,terrence9@learnsector.com,40000,2,Bachelors,Management,Y
17352,MR.,DREW,GOEL,1942-10-05,M,M,drew20@learnsector.com,50000,2,Graduate Degree,Management,Y
17353,MR.,BRUCE,NAVARRO,1943-11-01,M,M,bruce31@learnsector.com,60000,2,Graduate Degree,Management,Y
17354,MR.,IVAN,GARCIA,1943-11-08,M,M,ivan11@learnsector.com,60000,2,Graduate Degree,Management,Y
17355,MR.,SHAUN,BLACK,1944-05-09,M,M,shaun20@learnsector.com,10000,5,High School,Skilled Manual,Y
17356,MS.,MARY,EVANS,1976-11-11,S,F,mary14@learnsector.com,40000,0,High School,Skilled Manual,N
17357,MR.,BRANDON,MILLER,1976-03-21,M,M,brandon45@learnsector.com,40000,0,High School,Skilled Manual,Y
17358,MS.,SYDNEY,BELL,1976-02-26,M,F,sydney7@learnsector.com,60000,0,Partial College,Skilled Manual,Y
17359,MS.,MARÍA,FLORES,1975-08-03,M,F,maría35@learnsector.com,40000,0,High School,Skilled Manual,Y
17360,MR.,KYLE,LAL,1975-04-01,M,M,kyle25@learnsector.com,40000,0,High School,Skilled Manual,Y
17361,MR.,BLAKE,HARRIS,1973-09-09,M,M,blake13@learnsector.com,60000,0,Partial College,Skilled Manual,Y
17362,MR.,MIGUEL,COLLINS,1972-01-02,M,M,miguel45@learnsector.com,80000,0,Bachelors,Management,Y
17363,MR.,BENJAMIN,HARRIS,1968-09-10,M,M,benjamin50@learnsector.com,80000,0,Bachelors,Management,Y
17364,MR.,IAN,PERRY,1968-11-02,M,M,ian48@learnsector.com,80000,0,Bachelors,Management,N
17365,MR.,THOMAS,PATTERSON,1968-06-23,M,M,thomas12@learnsector.com,80000,0,Bachelors,Management,N
17366,MR.,DEVIN,HARRIS,1968-11-16,M,M,devin12@learnsector.com,90000,4,Bachelors,Management,Y
17367,MRS.,TRINITY,COOPER,1963-10-16,M,F,trinity8@learnsector.com,80000,4,Bachelors,Management,Y
17368,MRS.,ALISHA,XIE,1968-04-21,S,F,alisha27@learnsector.com,90000,4,Partial College,Skilled Manual,N
17369,MR.,ETHAN,BROWN,1979-07-15,S,M,ethan35@learnsector.com,30000,0,Partial College,Skilled Manual,Y
17370,MR.,EDWIN,CHANDER,1944-12-07,M,M,edwin38@learnsector.com,30000,2,Partial College,Clerical,N
17371,MS.,KAYLEE,REED,1978-08-18,S,F,kaylee17@learnsector.com,40000,0,High School,Skilled Manual,Y
17372,MS.,SARAH,LONG,1978-02-26,M,F,sarah34@learnsector.com,40000,0,High School,Skilled Manual,N
17373,MR.,RYAN,GONZALES,1978-06-28,M,M,ryan20@learnsector.com,40000,0,High School,Skilled Manual,N
17374,MR.,JASON,DIAZ,1978-09-17,S,M,jason19@learnsector.com,40000,0,Partial High School,Clerical,Y
17375,,SHEILA,GILL,1947-06-24,M,,sheila13@learnsector.com,10000,2,Partial High School,Clerical,Y
17376,MS.,JACLYN,SHE,1978-11-11,S,F,jaclyn24@learnsector.com,40000,0,Partial College,Skilled Manual,N
17377,MS.,ISABEL,WOOD,1978-08-03,S,F,isabel2@learnsector.com,40000,0,Partial College,Skilled Manual,N
17378,MR.,ZACHARY,FOSTER,1978-09-06,M,M,zachary15@learnsector.com,40000,0,Partial College,Skilled Manual,Y
17379,MS.,ALEXANDRA,MORGAN,1978-06-20,S,F,alexandra6@learnsector.com,40000,0,Partial College,Skilled Manual,N
17380,MR.,NATHAN,ADAMS,1978-06-02,S,M,nathan45@learnsector.com,40000,0,Partial College,Skilled Manual,Y
17381,MRS.,KRYSTAL,GUO,1946-06-20,M,F,krystal18@learnsector.com,20000,4,High School,Skilled Manual,Y
17382,MR.,BLAKE,ALLEN,1971-03-23,M,M,blake25@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
17383,MR.,CRAIG,ORTEGA,1971-01-05,M,M,craig21@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
17384,MR.,RAYMOND,PRASAD,1971-09-22,M,M,raymond11@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
17385,MRS.,GRACE,MARTINEZ,1971-03-02,M,F,grace17@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
17386,MRS.,ALEXANDRA,SCOTT,1971-04-02,M,F,alexandra55@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
17387,MR.,AIDAN,ALEXANDER,1972-06-14,M,M,aidan20@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
17388,MR.,GARRETT,RAMIREZ,1972-05-04,M,M,garrett12@learnsector.com,50000,1,Graduate Degree,Skilled Manual,Y
17389,MRS.,ABIGAIL,BUTLER,1972-06-11,M,F,abigail39@learnsector.com,50000,1,Bachelors,Skilled Manual,Y
17390,MR.,BLAKE,LEWIS,1972-08-10,M,M,blake21@learnsector.com,60000,1,Graduate Degree,Skilled Manual,Y
17391,MRS.,ANGELA,BENNETT,1964-12-05,S,F,angela3@learnsector.com,100000,5,Partial College,Professional,Y
17392,MR.,DYLAN,JONES,1964-04-07,M,M,dylan38@learnsector.com,100000,5,Partial College,Professional,Y
17393,MR.,JORDAN,SHARMA,1964-10-20,S,M,jordan26@learnsector.com,110000,3,Bachelors,Management,Y
17394,MRS.,VERONICA,MEHTA,1964-04-20,S,F,veronica15@learnsector.com,130000,2,Graduate Degree,Management,N
17395,MRS.,KATHERINE,RAMIREZ,1964-08-18,S,F,katherine19@learnsector.com,130000,2,Graduate Degree,Management,N
17396,MR.,EDUARDO,RODRIGUEZ,1964-01-03,M,M,eduardo19@learnsector.com,130000,2,Graduate Degree,Management,Y
17398,MS.,KAYLEE,LOPEZ,1964-05-24,S,F,kaylee44@learnsector.com,150000,0,Bachelors,Management,N
17399,MR.,IAN,SANCHEZ,1964-05-26,M,M,ian84@learnsector.com,150000,1,Bachelors,Management,Y
17400,MRS.,EMILY,WILSON,1956-11-03,M,F,emily7@learnsector.com,70000,3,Partial College,Professional,Y
17401,MR.,NOAH,WRIGHT,1956-02-09,M,M,noah48@learnsector.com,80000,3,Partial College,Professional,N
17402,MR.,BRYCE,ROGERS,1956-12-11,M,M,bryce18@learnsector.com,80000,3,Partial College,Professional,Y
17403,MR.,GREG,WHITE,1956-04-10,S,M,greg9@learnsector.com,80000,3,Partial College,Professional,Y
17404,MRS.,GABRIELLA,BAKER,1934-04-14,S,F,gabriella40@learnsector.com,50000,2,Graduate Degree,Management,Y
17405,MRS.,TAMARA,WU,1934-10-06,S,F,tamara37@learnsector.com,50000,2,Graduate Degree,Management,Y
17406,MRS.,MARIAH,FLORES,1934-09-16,M,F,mariah17@learnsector.com,60000,2,Graduate Degree,Management,Y
17407,MRS.,ELIZABETH,BRYANT,1934-12-08,M,F,elizabeth46@learnsector.com,80000,4,Graduate Degree,Management,Y
17408,MR.,THOMAS,MILLER,1934-07-22,M,M,thomas66@learnsector.com,130000,1,Graduate Degree,Management,Y
17409,MRS.,CHRISTINA,JAMES,1963-10-07,S,F,christina6@learnsector.com,80000,4,Partial College,Professional,Y
17410,MRS.,MORGAN,LEWIS,1963-08-16,M,F,morgan42@learnsector.com,80000,4,Partial College,Professional,Y
17411,MRS.,JENNIFER,BROOKS,1963-05-18,M,F,jennifer72@learnsector.com,80000,4,Partial College,Professional,Y
17412,MS.,KAYLEE,CARTER,1963-02-11,M,F,kaylee32@learnsector.com,90000,0,Partial College,Professional,N
17413,MS.,HAILEY,RAMIREZ,1963-01-18,S,F,hailey16@learnsector.com,90000,0,Partial College,Professional,N
17414,MR.,NICHOLAS,GARCIA,1963-07-24,M,M,nicholas17@learnsector.com,90000,0,Partial College,Professional,N
17415,MS.,DAWN,BECK,1963-04-20,M,F,dawn44@learnsector.com,100000,0,Partial College,Professional,Y
17416,MR.,RAYMOND,SURI,1963-05-18,M,M,raymond2@learnsector.com,100000,0,Partial College,Professional,Y
17417,MR.,LEE,MUNOZ,1963-10-16,M,M,lee5@learnsector.com,100000,0,Partial College,Professional,Y
17418,MRS.,VICTORIA,RAMIREZ,1963-02-13,M,F,victoria43@learnsector.com,110000,4,Bachelors,Management,Y
17420,MR.,THOMAS,HUGHES,1963-05-11,M,M,thomas13@learnsector.com,150000,2,Bachelors,Management,Y
17422,MR.,HUNTER,CAMPBELL,1962-04-16,M,M,hunter36@learnsector.com,80000,5,Partial College,Professional,Y
17423,MRS.,ARIANNA,ALEXANDER,1962-06-20,S,F,arianna17@learnsector.com,100000,1,Partial College,Professional,Y
17424,MR.,SPENCER,LONG,1962-12-11,M,M,spencer11@learnsector.com,100000,1,Partial College,Professional,Y
17425,MR.,AUSTIN,WASHINGTON,1962-02-25,M,M,austin9@learnsector.com,100000,1,Partial College,Professional,Y
17426,MRS.,DONNA,SHAN,1962-03-19,S,F,donna10@learnsector.com,110000,1,Bachelors,Management,N
17427,MR.,ADAM,RUSSELL,1962-09-18,M,M,adam16@learnsector.com,120000,1,Partial College,Professional,Y
17428,MR.,XAVIER,PEREZ,1962-01-03,S,M,xavier35@learnsector.com,130000,1,Bachelors,Management,N
17429,MR.,WYATT,CARTER,1961-06-17,M,M,wyatt39@learnsector.com,80000,5,Partial College,Professional,Y
17430,MR.,EDWARD,KING,1961-05-24,M,M,edward2@learnsector.com,80000,5,Partial College,Professional,Y
17431,MRS.,GRACE,KELLY,1961-10-10,M,F,grace46@learnsector.com,80000,5,Partial College,Professional,Y
17432,MRS.,MARIAH,PETERSON,1961-04-02,M,F,mariah29@learnsector.com,90000,4,High School,Professional,Y
17433,MR.,CAMERON,LEE,1961-10-11,M,M,cameron40@learnsector.com,100000,3,Partial College,Professional,Y
17434,MRS.,ALYSSA,RUSSELL,1961-08-24,M,F,alyssa65@learnsector.com,110000,1,Partial College,Professional,N
17435,MR.,EDWARD,MITCHELL,1961-08-26,S,M,edward13@learnsector.com,170000,0,Graduate Degree,Management,N
17436,MR.,EVAN,RAMIREZ,1955-08-07,M,M,evan7@learnsector.com,60000,2,High School,Professional,N
17437,MRS.,NATALIE,BAKER,1955-06-19,M,F,natalie59@learnsector.com,60000,2,High School,Professional,N
